mass_A
t	x	y
3.003000000E1	6.420366379E-2	2.478837611E-2
3.004000000E1	6.503438990E-2	2.445673630E-2
3.005000000E1	6.573927233E-2	2.463429209E-2
3.006000000E1	6.649158382E-2	2.450691560E-2
3.007000000E1	6.691953614E-2	2.449511773E-2
3.008000000E1	6.736795502E-2	2.456274653E-2
3.009000000E1	6.790787379E-2	2.439051615E-2
3.010000000E1	6.823499975E-2	2.436418166E-2
3.011000000E1	6.850477147E-2	2.440284651E-2
3.012000000E1	6.882796484E-2	2.442513981E-2
3.013000000E1	6.893073175E-2	2.441725233E-2
3.014000000E1	6.870250903E-2	2.433602084E-2
3.015000000E1	6.851760197E-2	2.429719241E-2
3.016000000E1	6.837734498E-2	2.425571279E-2
3.017000000E1	6.827666020E-2	2.422456519E-2
3.018000000E1	6.817156242E-2	2.419897806E-2
3.019000000E1	6.808284329E-2	2.419695573E-2
3.020000000E1	6.786105925E-2	2.417614306E-2
3.021000000E1	6.729334765E-2	2.420996805E-2
3.022000000E1	6.672462337E-2	2.417953007E-2
3.023000000E1	6.653652052E-2	2.415748076E-2
3.024000000E1	6.557374451E-2	2.416000353E-2
3.025000000E1	6.512171668E-2	2.410827836E-2
3.026000000E1	6.416958491E-2	2.410490639E-2
3.027000000E1	6.357334976E-2	2.412683596E-2
3.028000000E1	6.250416694E-2	2.418022006E-2
3.029000000E1	6.180423172E-2	2.402900362E-2
3.030000000E1	6.065941387E-2	2.416320281E-2
3.031000000E1	5.951116293E-2	2.424386598E-2
3.032000000E1	5.858829429E-2	2.399356709E-2
3.033000000E1	5.757428766E-2	2.411413142E-2
3.034000000E1	5.622758056E-2	2.420112970E-2
3.035000000E1	5.494754218E-2	2.417902458E-2
3.036000000E1	5.344843982E-2	2.431417584E-2
3.037000000E1	5.213072820E-2	2.438313758E-2
3.038000000E1	5.041573619E-2	2.430628578E-2
3.039000000E1	4.891121539E-2	2.440772400E-2
3.040000000E1	4.740276782E-2	2.444721140E-2
3.041000000E1	4.585099979E-2	2.444838076E-2
3.042000000E1	4.427570745E-2	2.449778713E-2
3.043000000E1	4.269040004E-2	2.443280444E-2
3.044000000E1	4.110679142E-2	2.449282052E-2
3.045000000E1	3.944348218E-2	2.439526245E-2
3.046000000E1	3.772414809E-2	2.425024365E-2
3.047000000E1	3.584624383E-2	2.460801016E-2
3.048000000E1	3.385633594E-2	2.456763486E-2
3.049000000E1	3.207326998E-2	2.454966061E-2
3.050000000E1	3.030950813E-2	2.442811325E-2
3.051000000E1	2.809470612E-2	2.483904300E-2
3.052000000E1	2.614332445E-2	2.483570038E-2
3.053000000E1	2.429749499E-2	2.485805788E-2
3.054000000E1	2.207441944E-2	2.505179051E-2
3.055000000E1	2.014596013E-2	2.500699022E-2
3.056000000E1	1.805391508E-2	2.507592266E-2
3.057000000E1	1.592441291E-2	2.521096686E-2
3.058000000E1	1.399836815E-2	2.511580963E-2
3.059000000E1	1.158958179E-2	2.527671840E-2
3.060000000E1	9.597490881E-3	2.528131474E-2
3.061000000E1	7.308009079E-3	2.540529246E-2
3.062000000E1	5.194953059E-3	2.548144588E-2
3.063000000E1	2.916911183E-3	2.553377456E-2
3.064000000E1	5.974465487E-4	2.556048247E-2
3.065000000E1	-1.233787627E-3	2.558770231E-2
3.066000000E1	-3.673149942E-3	2.576141504E-2
3.067000000E1	-5.575324742E-3	2.576289137E-2
3.068000000E1	-8.011340947E-3	2.588468088E-2
3.069000000E1	-9.930266120E-3	2.591065108E-2
3.070000000E1	-1.194193221E-2	2.594075173E-2
3.071000000E1	-1.425476507E-2	2.606111347E-2
3.072000000E1	-1.594830231E-2	2.606271084E-2
3.073000000E1	-1.839129834E-2	2.617529114E-2
3.074000000E1	-2.036008360E-2	2.621128536E-2
3.075000000E1	-2.265656685E-2	2.631270831E-2
3.076000000E1	-2.475584952E-2	2.633235280E-2
3.077000000E1	-2.644176669E-2	2.636468724E-2
3.078000000E1	-2.875658274E-2	2.649616388E-2
3.079000000E1	-3.078008822E-2	2.649784434E-2
3.080000000E1	-3.244876798E-2	2.654241515E-2
3.081000000E1	-3.439686508E-2	2.656129805E-2
3.082000000E1	-3.619427292E-2	2.669631864E-2
3.083000000E1	-3.824947457E-2	2.672107951E-2
3.084000000E1	-3.987558543E-2	2.674130172E-2
3.085000000E1	-4.142765716E-2	2.683556205E-2
3.086000000E1	-4.325876467E-2	2.685122476E-2
3.087000000E1	-4.457926321E-2	2.689486237E-2
3.088000000E1	-4.609517298E-2	2.691861991E-2
3.089000000E1	-4.763008892E-2	2.702253139E-2
3.090000000E1	-4.897423611E-2	2.704202900E-2
3.091000000E1	-5.044291703E-2	2.717569880E-2
3.092000000E1	-5.187956058E-2	2.712594147E-2
3.093000000E1	-5.331830555E-2	2.721995832E-2
3.094000000E1	-5.478668234E-2	2.719900673E-2
3.095000000E1	-5.615310273E-2	2.730092878E-2
3.096000000E1	-5.736938489E-2	2.733257870E-2
3.097000000E1	-5.887281083E-2	2.738327036E-2
3.098000000E1	-5.969538341E-2	2.726914731E-2
3.099000000E1	-6.083019532E-2	2.728689142E-2
3.100000000E1	-6.207609779E-2	2.738608040E-2
3.101000000E1	-6.267944205E-2	2.737279842E-2
3.102000000E1	-6.379717112E-2	2.745423762E-2
3.103000000E1	-6.469644032E-2	2.753844412E-2
3.104000000E1	-6.541699079E-2	2.745908118E-2
3.105000000E1	-6.634798726E-2	2.754849448E-2
3.106000000E1	-6.693886921E-2	2.745229680E-2
3.107000000E1	-6.772047988E-2	2.757325164E-2
3.108000000E1	-6.828709548E-2	2.745592365E-2
3.109000000E1	-6.851652517E-2	2.742251479E-2
3.110000000E1	-6.926822823E-2	2.753175354E-2
3.111000000E1	-6.977788571E-2	2.746593237E-2
3.112000000E1	-6.992569623E-2	2.743312268E-2
3.113000000E1	-7.010877137E-2	2.742378595E-2
3.114000000E1	-7.021771597E-2	2.742995254E-2
3.115000000E1	-7.021741171E-2	2.740807913E-2
3.116000000E1	-7.014348549E-2	2.738039608E-2
3.117000000E1	-7.007325881E-2	2.738282481E-2
3.118000000E1	-6.999956223E-2	2.737434013E-2
3.119000000E1	-6.992095463E-2	2.737596573E-2
3.120000000E1	-6.987349380E-2	2.739082571E-2
3.121000000E1	-6.982220796E-2	2.738441248E-2
3.122000000E1	-6.971433298E-2	2.738943651E-2
3.123000000E1	-6.958291754E-2	2.740167780E-2
3.124000000E1	-6.923080896E-2	2.742813978E-2
3.125000000E1	-6.868028154E-2	2.731957046E-2
3.126000000E1	-6.831660118E-2	2.733281668E-2
3.127000000E1	-6.805982700E-2	2.734890350E-2
3.128000000E1	-6.739076285E-2	2.724912321E-2
3.129000000E1	-6.682423132E-2	2.728532166E-2
3.130000000E1	-6.627592245E-2	2.728753753E-2
3.131000000E1	-6.541541936E-2	2.717026072E-2
3.132000000E1	-6.499150795E-2	2.722635873E-2
3.133000000E1	-6.396975251E-2	2.714581950E-2
3.134000000E1	-6.342876364E-2	2.716186263E-2
3.135000000E1	-6.240263851E-2	2.709658238E-2
3.136000000E1	-6.149949275E-2	2.698453407E-2
3.137000000E1	-6.057363482E-2	2.707762698E-2
3.138000000E1	-5.938965695E-2	2.700195063E-2
3.139000000E1	-5.814694818E-2	2.688548882E-2
3.140000000E1	-5.711208067E-2	2.699811604E-2
3.141000000E1	-5.620251426E-2	2.695086016E-2
3.142000000E1	-5.486730938E-2	2.688545978E-2
3.143000000E1	-5.343391748E-2	2.687115283E-2
3.144000000E1	-5.205386162E-2	2.679074077E-2
3.145000000E1	-5.079355914E-2	2.671471816E-2
3.146000000E1	-4.910733736E-2	2.671100629E-2
3.147000000E1	-4.765145372E-2	2.670527208E-2
3.148000000E1	-4.609063397E-2	2.667751705E-2
3.149000000E1	-4.452658310E-2	2.665461295E-2
3.150000000E1	-4.302473867E-2	2.657138700E-2
3.151000000E1	-4.146864941E-2	2.655039438E-2
3.152000000E1	-3.991091468E-2	2.655030700E-2
3.153000000E1	-3.831901388E-2	2.656367292E-2
3.154000000E1	-3.678917075E-2	2.652483602E-2
3.155000000E1	-3.512724131E-2	2.650854350E-2
3.156000000E1	-3.368013929E-2	2.646542554E-2
3.157000000E1	-3.195939578E-2	2.645835811E-2
3.158000000E1	-3.027314493E-2	2.638854834E-2
3.159000000E1	-2.842331758E-2	2.625611561E-2
3.160000000E1	-2.641361337E-2	2.629429464E-2
3.161000000E1	-2.484114730E-2	2.624343293E-2
3.162000000E1	-2.320636633E-2	2.626020537E-2
3.163000000E1	-2.143129776E-2	2.621864893E-2
3.164000000E1	-1.949430251E-2	2.608076863E-2
3.165000000E1	-1.738829181E-2	2.612186397E-2
3.166000000E1	-1.577214890E-2	2.610894525E-2
3.167000000E1	-1.408824009E-2	2.610500456E-2
3.168000000E1	-1.215664923E-2	2.607657771E-2
3.169000000E1	-1.010264312E-2	2.596196100E-2
3.170000000E1	-8.358692203E-3	2.596313144E-2
3.171000000E1	-6.706933105E-3	2.593904806E-2
3.172000000E1	-5.105278387E-3	2.590483776E-2
3.173000000E1	-2.839354875E-3	2.582453501E-2
3.174000000E1	-8.667649646E-4	2.578720117E-2
3.175000000E1	7.458034322E-4	2.576856818E-2
3.176000000E1	2.554874899E-3	2.579495931E-2
3.177000000E1	4.459763827E-3	2.564454918E-2
3.178000000E1	6.433940988E-3	2.562262088E-2
3.179000000E1	8.214171687E-3	2.562525729E-2
3.180000000E1	9.836093205E-3	2.561780283E-2
3.181000000E1	1.138608883E-2	2.559253047E-2
3.182000000E1	1.311029819E-2	2.563230008E-2
3.183000000E1	1.459527334E-2	2.562816673E-2
3.184000000E1	1.652161476E-2	2.550057429E-2
3.185000000E1	1.834120976E-2	2.547071187E-2
3.186000000E1	2.012426261E-2	2.548938822E-2
3.187000000E1	2.164390407E-2	2.546904387E-2
3.188000000E1	2.318717763E-2	2.538216933E-2
3.189000000E1	2.471087015E-2	2.538294747E-2
3.190000000E1	2.622464843E-2	2.529798460E-2
3.191000000E1	2.766534226E-2	2.525417460E-2
3.192000000E1	2.915993339E-2	2.518254950E-2
3.193000000E1	3.064874292E-2	2.525350599E-2
3.194000000E1	3.208325172E-2	2.510444845E-2
3.195000000E1	3.353650023E-2	2.507910438E-2
3.196000000E1	3.483435628E-2	2.504109881E-2
3.197000000E1	3.616410539E-2	2.500387969E-2
3.198000000E1	3.718297260E-2	2.516453458E-2
3.199000000E1	3.828538239E-2	2.502425403E-2
3.200000000E1	3.962972863E-2	2.497506852E-2
3.201000000E1	4.057691667E-2	2.498176070E-2
3.202000000E1	4.153556014E-2	2.512479292E-2
3.203000000E1	4.258845178E-2	2.496439665E-2
3.204000000E1	4.320788544E-2	2.510546458E-2
3.205000000E1	4.416111639E-2	2.499558194E-2
3.206000000E1	4.479377424E-2	2.510265779E-2
3.207000000E1	4.554869332E-2	2.486150637E-2
3.208000000E1	4.593242285E-2	2.490258180E-2
3.209000000E1	4.692131659E-2	2.478029611E-2
3.210000000E1	4.729002438E-2	2.485174744E-2
3.211000000E1	4.763001384E-2	2.486661512E-2
3.212000000E1	4.832175885E-2	2.467887093E-2
3.213000000E1	4.866741741E-2	2.469681055E-2
3.214000000E1	4.879277603E-2	2.469669453E-2
3.215000000E1	4.896808931E-2	2.473097013E-2
3.216000000E1	4.943868813E-2	2.463168838E-2
3.217000000E1	4.995263721E-2	2.463322349E-2
3.218000000E1	5.008830021E-2	2.462615379E-2
3.219000000E1	5.013636557E-2	2.461925134E-2
3.220000000E1	5.016578785E-2	2.460823395E-2
3.221000000E1	5.017184674E-2	2.460467159E-2
3.222000000E1	5.017731285E-2	2.460927385E-2
3.223000000E1	5.016390937E-2	2.460557724E-2
3.224000000E1	5.004920921E-2	2.457418613E-2
3.225000000E1	4.998286113E-2	2.455967901E-2
3.226000000E1	4.959303269E-2	2.452144776E-2
3.227000000E1	4.914541025E-2	2.465505569E-2
3.228000000E1	4.875416317E-2	2.462127223E-2
3.229000000E1	4.858463937E-2	2.458576561E-2
3.230000000E1	4.822503216E-2	2.455039648E-2
3.231000000E1	4.745545196E-2	2.468023003E-2
3.232000000E1	4.711232859E-2	2.461899191E-2
3.233000000E1	4.664616471E-2	2.451775573E-2
3.234000000E1	4.581523779E-2	2.467121294E-2
3.235000000E1	4.551983735E-2	2.463300879E-2
3.236000000E1	4.444213278E-2	2.465892546E-2
3.237000000E1	4.388650197E-2	2.454380606E-2
3.238000000E1	4.288980654E-2	2.469462881E-2
3.239000000E1	4.235586323E-2	2.458803748E-2
3.240000000E1	4.117812520E-2	2.465124293E-2
3.241000000E1	4.024484011E-2	2.475584270E-2
3.242000000E1	3.930289028E-2	2.451625074E-2
3.243000000E1	3.814697786E-2	2.467190483E-2
3.244000000E1	3.697192233E-2	2.478353188E-2
3.245000000E1	3.595796334E-2	2.461497350E-2
3.246000000E1	3.505599402E-2	2.478495362E-2
3.247000000E1	3.371729500E-2	2.481496836E-2
3.248000000E1	3.228530875E-2	2.491818641E-2
3.249000000E1	3.095357024E-2	2.494705126E-2
3.250000000E1	2.963864575E-2	2.500423925E-2
3.251000000E1	2.830378280E-2	2.505631018E-2
3.252000000E1	2.681810896E-2	2.507565999E-2
3.253000000E1	2.538335337E-2	2.513363569E-2
3.254000000E1	2.371058725E-2	2.514220005E-2
3.255000000E1	2.224151193E-2	2.520767644E-2
3.256000000E1	2.048805408E-2	2.518227236E-2
3.257000000E1	1.901902427E-2	2.520573414E-2
3.258000000E1	1.733276658E-2	2.520024045E-2
3.259000000E1	1.581735603E-2	2.522562088E-2
3.260000000E1	1.426464009E-2	2.526783224E-2
3.261000000E1	1.274153883E-2	2.532771271E-2
3.262000000E1	1.125230955E-2	2.537097318E-2
3.263000000E1	9.698324303E-3	2.542798484E-2
3.264000000E1	8.172291363E-3	2.548784477E-2
3.265000000E1	6.607072129E-3	2.548189523E-2
3.266000000E1	5.126321489E-3	2.552031825E-2
3.267000000E1	3.567292798E-3	2.559395195E-2
3.268000000E1	2.091795711E-3	2.562962590E-2
3.269000000E1	5.462878070E-4	2.566032518E-2
3.270000000E1	-9.814290169E-4	2.568690056E-2
3.271000000E1	-2.491462824E-3	2.576860868E-2
3.272000000E1	-3.963848318E-3	2.580375992E-2
3.273000000E1	-5.492745692E-3	2.584684238E-2
3.274000000E1	-7.006743517E-3	2.586448314E-2
3.275000000E1	-8.420129124E-3	2.591653070E-2
3.276000000E1	-9.984708558E-3	2.593502780E-2
3.277000000E1	-1.143666420E-2	2.599225951E-2
3.278000000E1	-1.295864436E-2	2.602381529E-2
3.279000000E1	-1.441193881E-2	2.607155117E-2
3.280000000E1	-1.590386929E-2	2.609889811E-2
3.281000000E1	-1.738779502E-2	2.615834744E-2
3.282000000E1	-1.886087183E-2	2.618681701E-2
3.283000000E1	-2.033658140E-2	2.623814242E-2
3.284000000E1	-2.183359035E-2	2.627490620E-2
3.285000000E1	-2.331736401E-2	2.630957866E-2
3.286000000E1	-2.478531879E-2	2.635284674E-2
3.287000000E1	-2.625637042E-2	2.639781517E-2
3.288000000E1	-2.759027454E-2	2.645399731E-2
3.289000000E1	-2.896596427E-2	2.651137683E-2
3.290000000E1	-3.037003696E-2	2.654811288E-2
3.291000000E1	-3.143486004E-2	2.650985891E-2
3.292000000E1	-3.244251990E-2	2.654241968E-2
3.293000000E1	-3.378704821E-2	2.659030083E-2
3.294000000E1	-3.514747881E-2	2.666767392E-2
3.295000000E1	-3.637567078E-2	2.670830311E-2
3.296000000E1	-3.712675168E-2	2.667561323E-2
3.297000000E1	-3.829313337E-2	2.672287595E-2
3.298000000E1	-3.958536968E-2	2.681610313E-2
3.299000000E1	-4.029607076E-2	2.672897094E-2
3.300000000E1	-4.129097467E-2	2.681000242E-2
3.301000000E1	-4.244237787E-2	2.689098351E-2
3.302000000E1	-4.297081009E-2	2.682488084E-2
3.303000000E1	-4.412666502E-2	2.690057339E-2
3.304000000E1	-4.462880867E-2	2.685073477E-2
3.305000000E1	-4.562301555E-2	2.692743772E-2
3.306000000E1	-4.601803478E-2	2.686742675E-2
3.307000000E1	-4.699654935E-2	2.698887071E-2
3.308000000E1	-4.744153010E-2	2.690327287E-2
3.309000000E1	-4.836585999E-2	2.701883521E-2
3.310000000E1	-4.879982091E-2	2.692558121E-2
3.311000000E1	-4.900973684E-2	2.691922432E-2
3.312000000E1	-4.979021247E-2	2.707798427E-2
3.313000000E1	-5.030126453E-2	2.698868946E-2
3.314000000E1	-5.049467990E-2	2.694645795E-2
3.315000000E1	-5.088756157E-2	2.693644598E-2
3.316000000E1	-5.119880024E-2	2.702634642E-2
3.317000000E1	-5.169168025E-2	2.700563378E-2
3.318000000E1	-5.179562267E-2	2.698552121E-2
3.319000000E1	-5.184650635E-2	2.697808722E-2
3.320000000E1	-5.188591150E-2	2.697016237E-2
3.321000000E1	-5.191696852E-2	2.697393488E-2
3.322000000E1	-5.190384422E-2	2.696860886E-2
3.323000000E1	-5.189449520E-2	2.697497874E-2
3.324000000E1	-5.188174962E-2	2.697969335E-2
3.325000000E1	-5.184917713E-2	2.697481795E-2
3.326000000E1	-5.181813866E-2	2.697497712E-2
3.327000000E1	-5.178517319E-2	2.697503322E-2
3.328000000E1	-5.170359612E-2	2.699496438E-2
3.329000000E1	-5.160601398E-2	2.700296341E-2
3.330000000E1	-5.130547471E-2	2.700387139E-2
3.331000000E1	-5.083873206E-2	2.689940928E-2
3.332000000E1	-5.037028056E-2	2.691928303E-2
3.333000000E1	-5.018498023E-2	2.692858026E-2
3.334000000E1	-4.979905020E-2	2.694905131E-2
3.335000000E1	-4.918422378E-2	2.684935383E-2
3.336000000E1	-4.881278221E-2	2.688398720E-2
3.337000000E1	-4.856030259E-2	2.690688275E-2
3.338000000E1	-4.761791655E-2	2.681653541E-2
3.339000000E1	-4.722117538E-2	2.684776437E-2
3.340000000E1	-4.636774352E-2	2.674067201E-2
3.341000000E1	-4.584033044E-2	2.679818198E-2
3.342000000E1	-4.541850116E-2	2.681821986E-2
3.343000000E1	-4.443784887E-2	2.673563192E-2
3.344000000E1	-4.398603833E-2	2.678725810E-2
3.345000000E1	-4.294904150E-2	2.670858182E-2
3.346000000E1	-4.253602052E-2	2.675149870E-2
3.347000000E1	-4.135888773E-2	2.669997340E-2
3.348000000E1	-4.058091590E-2	2.657883870E-2
3.349000000E1	-3.972464926E-2	2.664821528E-2
3.350000000E1	-3.841918762E-2	2.660348063E-2
3.351000000E1	-3.760020440E-2	2.664836289E-2
3.352000000E1	-3.679037070E-2	2.659378442E-2
3.353000000E1	-3.551426542E-2	2.651463261E-2
3.354000000E1	-3.474585228E-2	2.655306293E-2
3.355000000E1	-3.378586067E-2	2.651458992E-2
3.356000000E1	-3.240917485E-2	2.645410828E-2
3.357000000E1	-3.120624727E-2	2.641478824E-2
3.358000000E1	-3.032229097E-2	2.645932653E-2
3.359000000E1	-2.928601374E-2	2.642223057E-2
3.360000000E1	-2.791656313E-2	2.635399362E-2
3.361000000E1	-2.654709431E-2	2.630967900E-2
3.362000000E1	-2.543134089E-2	2.624534284E-2
3.363000000E1	-2.428326346E-2	2.630619034E-2
3.364000000E1	-2.317590305E-2	2.628233365E-2
3.365000000E1	-2.182735569E-2	2.623639887E-2
3.366000000E1	-2.041037106E-2	2.619470279E-2
3.367000000E1	-1.903588132E-2	2.615367974E-2
3.368000000E1	-1.756118252E-2	2.613616750E-2
3.369000000E1	-1.616311377E-2	2.609734892E-2
3.370000000E1	-1.496796825E-2	2.607593263E-2
3.371000000E1	-1.369282504E-2	2.614220086E-2
3.372000000E1	-1.252247420E-2	2.609160997E-2
3.373000000E1	-1.127874698E-2	2.604555190E-2
3.374000000E1	-9.816438136E-3	2.598471839E-2
3.375000000E1	-8.391490992E-3	2.596308178E-2
3.376000000E1	-6.979187013E-3	2.590585320E-2
3.377000000E1	-5.573032652E-3	2.588836873E-2
3.378000000E1	-4.329071236E-3	2.584280335E-2
3.379000000E1	-2.711243353E-3	2.581507746E-2
3.380000000E1	-1.647618768E-3	2.587141469E-2
3.381000000E1	-6.468149932E-4	2.581587921E-2
3.382000000E1	7.284760736E-4	2.576207201E-2
3.383000000E1	2.139842950E-3	2.571918209E-2
3.384000000E1	3.624223755E-3	2.568073449E-2
3.385000000E1	4.959813481E-3	2.564655685E-2
3.386000000E1	6.203714105E-3	2.561305046E-2
3.387000000E1	7.238813480E-3	2.567894001E-2
3.388000000E1	8.300916808E-3	2.560934604E-2
3.389000000E1	9.637005931E-3	2.558044088E-2
3.390000000E1	1.101522633E-2	2.554951618E-2
3.391000000E1	1.224622828E-2	2.550162230E-2
3.392000000E1	1.311384166E-2	2.557769912E-2
3.393000000E1	1.425641952E-2	2.552715085E-2
3.394000000E1	1.551670992E-2	2.547438362E-2
3.395000000E1	1.671591630E-2	2.542817600E-2
3.396000000E1	1.758259474E-2	2.554191030E-2
3.397000000E1	1.861025173E-2	2.541793744E-2
3.398000000E1	1.982900580E-2	2.536788790E-2
3.399000000E1	2.062752634E-2	2.545434017E-2
3.400000000E1	2.156978174E-2	2.533840919E-2
3.401000000E1	2.244389526E-2	2.533582194E-2
3.402000000E1	2.331154658E-2	2.534352880E-2
3.403000000E1	2.438238462E-2	2.525043788E-2
3.404000000E1	2.482688951E-2	2.531160868E-2
3.405000000E1	2.598515832E-2	2.520956794E-2
3.406000000E1	2.645907333E-2	2.526204534E-2
3.407000000E1	2.743465144E-2	2.515304241E-2
3.408000000E1	2.784860254E-2	2.520946859E-2
3.409000000E1	2.868694248E-2	2.513944631E-2
3.410000000E1	2.926937194E-2	2.515695227E-2
3.411000000E1	2.985105821E-2	2.519710690E-2
3.412000000E1	3.047723718E-2	2.505054006E-2
3.413000000E1	3.073851867E-2	2.510641044E-2
3.414000000E1	3.116008546E-2	2.518144465E-2
3.415000000E1	3.180058779E-2	2.503821888E-2
3.416000000E1	3.219046167E-2	2.504745495E-2
3.417000000E1	3.239500296E-2	2.506693939E-2
3.418000000E1	3.277198800E-2	2.509882570E-2
3.419000000E1	3.322301174E-2	2.498671123E-2
3.420000000E1	3.361271279E-2	2.499575563E-2
3.421000000E1	3.367131207E-2	2.499880027E-2
3.422000000E1	3.380748531E-2	2.502702239E-2
3.423000000E1	3.384002373E-2	2.502801309E-2
3.424000000E1	3.385086692E-2	2.503177432E-2
3.425000000E1	3.386700217E-2	2.502975157E-2
3.426000000E1	3.384572802E-2	2.501976406E-2
3.427000000E1	3.382109632E-2	2.501693194E-2
3.428000000E1	3.377026271E-2	2.500578173E-2
3.429000000E1	3.373744466E-2	2.500535287E-2
3.430000000E1	3.368625883E-2	2.498314889E-2
3.431000000E1	3.363321135E-2	2.497228358E-2
3.432000000E1	3.360129148E-2	2.496996281E-2
3.433000000E1	3.350674155E-2	2.494140377E-2
3.434000000E1	3.322115257E-2	2.492875287E-2
3.435000000E1	3.294911078E-2	2.490484516E-2
3.436000000E1	3.261414361E-2	2.503603714E-2
3.437000000E1	3.223530002E-2	2.501494693E-2
3.438000000E1	3.209891940E-2	2.498962097E-2
3.439000000E1	3.195775998E-2	2.497977905E-2
3.440000000E1	3.156882275E-2	2.493856826E-2
3.441000000E1	3.089267206E-2	2.506291008E-2
3.442000000E1	3.067517451E-2	2.502726755E-2
3.443000000E1	3.036863710E-2	2.498374086E-2
3.444000000E1	2.941233159E-2	2.507465053E-2
3.445000000E1	2.914386115E-2	2.504612081E-2
3.446000000E1	2.877703992E-2	2.499995452E-2
3.447000000E1	2.783651717E-2	2.510987421E-2
3.448000000E1	2.753491112E-2	2.505624258E-2
3.449000000E1	2.652840855E-2	2.515067767E-2
3.450000000E1	2.615004584E-2	2.512117091E-2
3.451000000E1	2.516574658E-2	2.519626706E-2
3.452000000E1	2.459659108E-2	2.513956112E-2
3.453000000E1	2.373794758E-2	2.522164992E-2
3.454000000E1	2.312781945E-2	2.518004390E-2
3.455000000E1	2.204225198E-2	2.523958097E-2
3.456000000E1	2.156963597E-2	2.519999929E-2
3.457000000E1	2.047363325E-2	2.527456083E-2
3.458000000E1	1.994297060E-2	2.521908400E-2
3.459000000E1	1.871957469E-2	2.529161630E-2
3.460000000E1	1.800817589E-2	2.518806681E-2
3.461000000E1	1.719122036E-2	2.528478510E-2
3.462000000E1	1.592005543E-2	2.533647773E-2
3.463000000E1	1.546381368E-2	2.529190852E-2
3.464000000E1	1.421467990E-2	2.536814949E-2
3.465000000E1	1.304107344E-2	2.541904959E-2
3.466000000E1	1.245041875E-2	2.535831905E-2
3.467000000E1	1.120810650E-2	2.543489334E-2
3.468000000E1	9.921777543E-3	2.550291302E-2
3.469000000E1	9.156113169E-3	2.540117983E-2
3.470000000E1	8.130915064E-3	2.548350969E-2
3.471000000E1	6.870267669E-3	2.556989862E-2
3.472000000E1	6.147052424E-3	2.548667390E-2
3.473000000E1	5.136012233E-3	2.558929805E-2
3.474000000E1	3.825000608E-3	2.565500939E-2
3.475000000E1	2.977199298E-3	2.559568452E-2
3.476000000E1	2.039042888E-3	2.564967517E-2
3.477000000E1	7.575724519E-4	2.574310823E-2
3.478000000E1	-4.428166859E-4	2.578938265E-2
3.479000000E1	-1.229076484E-3	2.573740061E-2
3.480000000E1	-2.333279533E-3	2.580894138E-2
3.481000000E1	-3.676112297E-3	2.585698089E-2
3.482000000E1	-4.481803564E-3	2.580217831E-2
3.483000000E1	-5.342733603E-3	2.587416983E-2
3.484000000E1	-6.689679824E-3	2.593059209E-2
3.485000000E1	-7.461919148E-3	2.589141874E-2
3.486000000E1	-8.383317992E-3	2.594394018E-2
3.487000000E1	-9.708152860E-3	2.600685113E-2
3.488000000E1	-1.046978908E-2	2.595322108E-2
3.489000000E1	-1.137068657E-2	2.600705064E-2
3.490000000E1	-1.262360624E-2	2.606620119E-2
3.491000000E1	-1.333016681E-2	2.602524102E-2
3.492000000E1	-1.433659103E-2	2.608350984E-2
3.493000000E1	-1.543176033E-2	2.617236844E-2
3.494000000E1	-1.615609219E-2	2.611442370E-2
3.495000000E1	-1.729319839E-2	2.616587150E-2
3.496000000E1	-1.843577744E-2	2.624060017E-2
3.497000000E1	-1.903436372E-2	2.617255971E-2
3.498000000E1	-2.020725084E-2	2.626903694E-2
3.499000000E1	-2.075760771E-2	2.619985418E-2
3.500000000E1	-2.175509138E-2	2.629244127E-2
3.501000000E1	-2.263826698E-2	2.637679245E-2
3.502000000E1	-2.341835297E-2	2.629764929E-2
3.503000000E1	-2.441319762E-2	2.639648359E-2
3.504000000E1	-2.491577119E-2	2.635308729E-2
3.505000000E1	-2.601244442E-2	2.643298796E-2
3.506000000E1	-2.644869130E-2	2.637840570E-2
3.507000000E1	-2.748272547E-2	2.647142220E-2
3.508000000E1	-2.787786890E-2	2.641021647E-2
3.509000000E1	-2.829771271E-2	2.640325624E-2
3.510000000E1	-2.920642717E-2	2.649013998E-2
3.511000000E1	-2.950440790E-2	2.644757935E-2
3.512000000E1	-3.016782718E-2	2.659448777E-2
3.513000000E1	-3.076342661E-2	2.651149376E-2
3.514000000E1	-3.095579456E-2	2.649522762E-2
3.515000000E1	-3.140307069E-2	2.646733590E-2
3.516000000E1	-3.208083605E-2	2.655488838E-2
3.517000000E1	-3.232741820E-2	2.652178485E-2
3.518000000E1	-3.251381488E-2	2.650786243E-2
3.519000000E1	-3.284021475E-2	2.648980765E-2
3.520000000E1	-3.318329821E-2	2.666585892E-2
3.521000000E1	-3.369694756E-2	2.659490339E-2
3.522000000E1	-3.381359174E-2	2.657989285E-2
3.523000000E1	-3.388736681E-2	2.656577780E-2
3.524000000E1	-3.390833211E-2	2.654906195E-2
3.525000000E1	-3.390857157E-2	2.654763651E-2
3.526000000E1	-3.395479097E-2	2.653098505E-2
3.527000000E1	-3.400326836E-2	2.652978403E-2
3.528000000E1	-3.397102255E-2	2.653452987E-2
3.529000000E1	-3.396068320E-2	2.653282829E-2
